pair,score,n_mentions,n_contribs,member,party,state,chamber,is_current,first_contrib,last_contrib,first_mention,last_mention,sample_url,entity_id,bioguide
MICROSOFT CORPORATION -> Zoe Lofgren,11000.0,2,5,Zoe Lofgren,Democrat,CA,rep,1,2022-03-29,2025-09-29,2025-03-13,2025-07-22,https://lofgren.house.gov/media/press-releases/reps-lofgren-raskin-dem-colleagues-demand-answers-about-tulsi-gabbards-newly,1318,L000397
MICROSOFT CORPORATION -> Ron Wyden,11000.0,6,3,Ron Wyden,Democrat,OR,sen,1,2022-07-29,2025-12-08,2023-09-13,2025-09-10,https://www.wyden.senate.gov/news/press-releases/wyden-welch-warren-urge-biden-administration-to-crack-down-on-big-tech-for-massive-ai-consolidation,1318,W000779
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION -> Sean Casten,11000.0,5,4,Sean Casten,Democrat,IL,rep,1,2024-09-10,2025-06-11,2024-05-07,2025-09-08,https://casten.house.gov/media/press-releases/castens-bipartisan-pilot-mental-health-bill-passes-house,1362,C001117
AMERICAN VETERINARY MEDICAL ASSOCIATION -> Deborah K. Ross,10500.0,2,7,Deborah K. Ross,Democrat,NC,rep,1,2022-09-23,2025-12-11,2024-09-10,2025-03-21,https://ross.house.gov/2025/3/ross-tenney-introduce-bill-to-make-pet-insurance-more-affordable,227,R000305
CONOCOPHILLIPS -> Dan Sullivan,10500.0,11,3,Dan Sullivan,Republican,AK,sen,1,2023-08-29,2025-06-16,2023-02-01,2024-02-21,https://www.sullivan.senate.gov/newsroom/press-releases/sullivan-shares-optimistic-vision-for-alaskas-future-in-annual-address-to-legislature,602,S001198
"FIRST SOLAR, INC. -> Bill Cassidy",10500.0,12,3,Bill Cassidy,Republican,LA,sen,1,2024-06-26,2024-06-30,2024-09-30,2025-04-08,https://www.cassidy.senate.gov/newsroom/press-releases/what-they-are-saying-trump-cabinet-voices-support-for-cassidys-trade-manufacturing-bill-to-hold-china-accountable/,854,C001075
NATIONAL ASSOCIATION OF BROADCASTERS -> Marsha Blackburn,10500.0,4,4,Marsha Blackburn,Republican,TN,sen,1,2022-12-29,2024-12-18,2024-07-12,2025-12-10,https://www.blackburn.senate.gov/2025/4/technology/blackburn-coons-salazar-dean-colleagues-introduce-no-fakes-act-to-protect-individuals-and-creators-from-digital-replicas,1368,B001243
NATIONAL FOOTBALL LEAGUE -> Brian K. Fitzpatrick,10500.0,2,3,Brian K. Fitzpatrick,Republican,PA,rep,1,2023-07-28,2025-03-13,2023-03-15,2025-03-28,https://fitzpatrick.house.gov/2025/3/fitzpatrick-kelly-panetta-thune-murphy-lead-bipartisan-bicameral-effort-to-promote-healthier-living-and-physical-activity,1408,F000466
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Troy A. Carter,10500.0,2,6,Troy A. Carter,Democrat,LA,rep,1,2022-12-15,2025-12-16,2025-03-20,2025-07-17,https://troycarter.house.gov/media/press-releases/rep-carter-introduces-open-ran-outreach-act-improve-telecom-coverage-rural,2194,C001125
WALGREEN COMPANY -> Adrian Smith,10500.0,2,3,Adrian Smith,Republican,NE,rep,1,2022-11-07,2025-05-05,2023-03-23,2025-05-02,https://adriansmith.house.gov/media/press-releases/smith-schneider-harshbarger-matsui-reintroduce-bipartisan-bill-expand-seniors,2220,S001172
WALMART INC. -> Sharice Davids,10500.0,3,6,Sharice Davids,Democrat,KS,rep,1,2022-10-26,2025-12-02,2025-12-22,2026-02-20,https://davids.house.gov/media/press-releases/davids-statement-vote-end-trumps-canada-tariffs,2222,D000629
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Thom Tillis,10400.0,2,6,Thom Tillis,Republican,NC,sen,1,2022-07-12,2024-06-27,2025-03-26,2025-07-30,https://www.tillis.senate.gov/2025/7/tillis-colleagues-introduce-framework-to-combat-foreign-online-piracy-protect-american-copyright-holders,1698,T000476
"DAVITA, INC. -> Bill Cassidy",10250.0,2,3,Bill Cassidy,Republican,LA,sen,1,2023-04-26,2025-06-27,2024-09-11,2025-03-27,https://www.cassidy.senate.gov/newsroom/press-releases/cassidy-booker-heinrich-introduce-bill-to-protect-dialysis-patients/,683,C001075
"AMERICAN AIRLINES INC (FORMERLY REPORTED AS ""AMERICAN AIRLINES"") -> Gabe Amo",10100.0,3,4,Gabe Amo,Democrat,RI,rep,1,2023-04-19,2025-06-09,2025-05-23,2025-06-13,https://amo.house.gov/press-release/congressmen-amo-and-lynch-call-for-oversight-of-air-traffic-safety-after-recent-fatal-air-crash-and-near-misses,141,A000380
"ADVANCED MICRO DEVICES, INC. -> Michael T. McCaul",10000.0,2,3,Michael T. McCaul,Republican,TX,rep,1,2022-10-20,2024-11-12,2023-03-14,2023-03-15,https://mccaul.house.gov/media-center/press-releases/mccaul-tours-advanced-micro-devices-campus-austin,41,M001157
"ALBERTSONS COMPANIES, INC. -> Ron Wyden",10000.0,4,2,Ron Wyden,Democrat,OR,sen,1,2022-07-14,2022-07-14,2023-12-19,2025-01-17,https://www.wyden.senate.gov/news/press-releases/wyden-urges-federal-trade-commission-to-block-kroger-albertsons-merger,79,W000779
ALZHEIMER'S ASSOCIATION -> Shelley Moore Capito,10000.0,5,2,Shelley Moore Capito,Republican,WV,sen,1,2024-04-04,2025-05-22,2024-02-09,2026-03-23,https://www.capito.senate.gov/news/press-releases/in-case-you-missed-it-capito-colleagues-introduce-bipartisan-legislation-to-expand-access-to-alzheimers-screening,119,C001047
AMERICAN ASSOCIATION OF NURSE PRACTITIONERS -> Janice D. Schakowsky,10000.0,2,4,Janice D. Schakowsky,Democrat,IL,rep,1,2022-03-03,2025-03-20,2022-07-13,2022-11-17,https://schakowsky.house.gov/media/press-releases/schakowsky-carter-applaud-passage-lymphedema-treatment-act,149,S001145
BOEING COMPANY -> Mazie K. Hirono,10000.0,2,7,Mazie K. Hirono,Democrat,HI,sen,1,2023-05-31,2024-09-23,2025-05-16,2025-05-21,https://www.hirono.senate.gov/news/press-releases/hirono-colleagues-urge-justice-department-watchdog-to-open-investigation-into-dojs-role-in-unconstitutional-qatar-airplane-scheme,406,H001042
"BP AMERICA, INC. -> Rick Larsen",10000.0,2,3,Rick Larsen,Democrat,WA,rep,1,2023-07-24,2025-07-09,2024-08-17,2025-12-11,https://larsen.house.gov/news/documentsingle.aspx?DocumentID=4072,417,L000560
CNX RESOURCES CORPORATION -> Carol D. Miller,10000.0,3,3,Carol D. Miller,Republican,WV,rep,1,2023-07-28,2025-03-31,2023-09-19,2024-07-26,https://miller.house.gov/media/press-releases/rep-miller-hosts-energy-focused-roundtable-cnx-ceo-nick-deiuliis,564,M001205
CSX CORPORATION -> Charles E. Schumer,10000.0,14,2,Charles E. Schumer,Democrat,NY,sen,1,2024-03-14,2025-02-14,2022-08-08,2025-12-15,https://www.schumer.senate.gov/newsroom/press-releases/schumer-train-cars-carrying-hazardous-materials-regularly-run-through-western-ny-with-norfolk-southern-running-through-the-heart-of-wyoming-county-in-wake-of-national-rail-accidents-senator-says-spotlight-turns-to-wny-and-launches-push-for-bipartisan-bill-to-strengthen-rail-reforms-increase-transparency-and-keep-communities-safe,658,S000148
"DAVITA, INC. -> Carol D. Miller",10000.0,4,5,Carol D. Miller,Republican,WV,rep,1,2022-03-22,2025-11-17,2024-03-27,2025-07-18,https://miller.house.gov/media/press-releases/millers-statement-usps-postmaster-general-louis-dejoys-decision-pause-changes,683,M001205
"DELL TECHNOLOGIES, INC. -> Mike Crapo",10000.0,2,3,Mike Crapo,Republican,ID,sen,1,2022-07-19,2025-06-03,2024-07-18,2025-01-14,https://www.crapo.senate.gov/media/newsreleases/crapo-announces-finance-committee-staff-updates,689,C000880
"ELEVANCE HEALTH, INC. (FORMERLY REPORTED AS ANTHEM, INC.) -> Richard J. Durbin",10000.0,3,2,Richard J. Durbin,Democrat,IL,sen,1,2022-08-24,2024-07-10,2025-02-04,2025-02-20,https://www.durbin.senate.gov/newsroom/press-releases/durbin-leads-senate-judiciary-committee-democrats-in-letter-to-chairman-grassley-on-kash-patels-dangerous-nomination-to-lead-the-fbi,757,D000563
"FIRST SOLAR, INC. -> Marcy Kaptur",10000.0,10,3,Marcy Kaptur,Democrat,OH,rep,1,2023-06-28,2024-03-15,2022-08-03,2024-06-05,https://kaptur.house.gov/media-center/press-releases/kaptur-votes-disapprove-biden-decision-suspending-solar-tariffs,854,K000009
"MICRON TECHNOLOGY, INC. -> Mike Crapo",10000.0,3,2,Mike Crapo,Republican,ID,sen,1,2024-10-17,2025-12-17,2022-09-02,2024-03-12,https://www.crapo.senate.gov/media/newsreleases/idaho-delegation-applauds-micron-announcement,1317,C000880
MICROSOFT CORPORATION -> Tom Cotton,10000.0,4,2,Tom Cotton,Republican,AR,sen,1,2025-06-30,2025-09-05,2025-01-19,2025-08-07,https://www.cotton.senate.gov/news/press-releases/cotton-to-hegseth-congress-and-department-of-defense-should-work-together-to-protect-systems-from-non-us-citizens,1318,C001095
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION -> Thomas R. Suozzi,10000.0,2,4,Thomas R. Suozzi,Democrat,NY,rep,1,2024-10-31,2025-08-14,2024-06-07,2025-07-29,https://suozzi.house.gov/media/press-releases/reps-suozzi-and-desposito-react-faas-disgraceful-response-their-letter,1362,S001201
NATIONAL FOOTBALL LEAGUE -> Charles E. Schumer,10000.0,2,2,Charles E. Schumer,Democrat,NY,sen,1,2022-10-17,2024-08-22,2024-12-09,2024-12-10,https://www.schumer.senate.gov/newsroom/press-releases/touchdown-schumer-successfully-passes-buffalo-bills-damar-hamlins-lifesaving-hearts-act,1408,S000148
NATIONAL FOOTBALL LEAGUE -> David Schweikert,10000.0,2,3,David Schweikert,Republican,AZ,rep,1,2022-05-16,2025-03-13,2023-09-13,2023-12-12,https://schweikert.house.gov/2023/12/12/schweikert-mccarthy-and-bipartisan-bicameral-leaders-reintroduce-forward-act-to-fight-valley-fever/,1408,S001183
NATIONAL PORK PRODUCERS COUNCIL -> Ronny Jackson,10000.0,2,3,Ronny Jackson,Republican,TX,rep,1,2022-06-16,2025-07-01,2023-05-19,2025-06-11,https://jackson.house.gov/news/documentsingle.aspx?DocumentID=676,1418,J000304
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Tom Emmer",10000.0,2,2,Tom Emmer,Republican,MN,rep,1,2025-01-31,2025-01-31,2024-04-18,2025-03-26,https://emmer.house.gov/media-center/press-releases/emmer-s-bill-to-defend-minnesotans-second-amendment-rights-passes-committee-markup-0,1426,E000294
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Jared F. Golden",10000.0,3,3,Jared F. Golden,Democrat,ME,rep,1,2022-08-29,2023-03-21,2023-11-15,2025-03-04,https://golden.house.gov/media/press-releases/golden-rutherford-reintroduce-the-bipartisan-ffl-protection-act,1426,G000592
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Roger F. Wicker",10000.0,2,3,Roger F. Wicker,Republican,MS,sen,1,2023-05-30,2024-06-10,2023-09-08,2023-11-20,https://www.wicker.senate.gov/2023/9/wicker-hyde-smith-back-bill-to-block-biden-attack-on-school-hunting-archery-programs,1426,W000437
NORFOLK SOUTHERN CORPORATION -> Robin L. Kelly,10000.0,2,4,Robin L. Kelly,Democrat,IL,rep,1,2022-10-18,2024-10-03,2023-04-19,2024-03-28,https://robinkelly.house.gov/media-center/press-releases/rep-robin-kelly-secures-6905444-chicagos-south-suburbs,1478,K000385
NORTHROP GRUMMAN CORPORATION -> Mike Ezell,10000.0,2,4,Mike Ezell,Republican,MS,rep,1,2023-11-28,2025-10-29,2024-12-12,2025-05-27,https://ezell.house.gov/news/documentsingle.aspx?DocumentID=811,1485,E000235
SAFARI CLUB INTERNATIONAL -> Blake D. Moore,10000.0,3,3,Blake D. Moore,Republican,UT,rep,1,2023-12-22,2025-02-24,2022-10-14,2023-11-09,https://blakemoore.house.gov/media/press-releases/congressmen-blake-moore-and-jimmy-panetta-reintroduce-range-access-act-expand,1761,M001213
SIEMENS CORPORATION -> Charles E. Schumer,10000.0,2,3,Charles E. Schumer,Democrat,NY,sen,1,2023-09-29,2025-08-21,2024-09-09,2024-12-16,https://www.schumer.senate.gov/newsroom/press-releases/schumer-completes-tour-of-all-of-nys-62-counties-for-26th-year-in-a-row-with-this-years-tour-the-culmination-of-legislation-he-championed-delivering-billions-for-ny-creating-thousands-of-good-paying-jobs-and-laying-foundation-for-empire-states-future,1842,S000148
SPACE EXPLORATION TECHNOLOGIES CORPORATION -> Kevin Cramer,10000.0,2,2,Kevin Cramer,Republican,ND,sen,1,2023-03-15,2024-12-19,2025-03-27,2025-08-29,https://www.cramer.senate.gov/news/press-releases/cramer-secretary-of-the-air-force-dr-meink-visit-vandenberg-space-force-base-in-california,1895,C001096
SPACE EXPLORATION TECHNOLOGIES CORPORATION -> Mark R. Warner,10000.0,2,2,Mark R. Warner,Democrat,VA,sen,1,2022-06-30,2022-06-30,2023-01-30,2025-02-24,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=E30D8334-049B-4F03-91A7-AD73CFF053E2,1895,W000805
"THE HOME DEPOT, INC. -> Richard J. Durbin",10000.0,3,2,Richard J. Durbin,Democrat,IL,sen,1,2022-01-30,2023-02-28,2025-07-15,2026-03-17,https://www.durbin.senate.gov/newsroom/press-releases/durbin-when-will-my-colleagues-on-the-other-side-of-the-aisle-decide-the-cruelty-and-fear-tactics-of-this-administration-must-stop,2027,D000563
"THE HOME DEPOT, INC. -> Chuck Edwards",10000.0,21,2,Chuck Edwards,Republican,NC,rep,1,2022-08-31,2023-12-17,2024-10-03,2024-10-28,https://edwards.house.gov/media/press-releases/hurricane-recovery-update-29,2027,E000246
"THE HOME DEPOT, INC. -> Chuck Grassley",10000.0,2,2,Chuck Grassley,Republican,IA,sen,1,2022-03-24,2023-03-23,2025-04-10,2025-07-21,https://www.grassley.senate.gov/news/news-releases/support-grows-for-grassleys-combating-organized-retail-crime-act,2027,G000386
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> John Fetterman",10000.0,4,2,John Fetterman,Democrat,PA,sen,1,2022-07-27,2024-06-20,2023-03-30,2026-02-26,https://www.fetterman.senate.gov/fetterman-van-hollen-introduce-legislation-to-bolster-public-transit-service-across-the-country/,2088,F000479
MICROSOFT CORPORATION -> Ted Cruz,9800.0,4,4,Ted Cruz,Republican,TX,sen,1,2023-01-30,2025-11-24,2023-03-29,2025-04-29,https://www.cruz.senate.gov/newsroom/press-releases/wtas-bipartisan-bicameral-take-it-down-act-to-criminalize-the-spread-of-deepfake-revenge-porn-heads-to-president-trumps-desk,1318,C001098
SOLAR ENERGY INDUSTRIES ASSOCIATION -> Mike Levin,9625.0,4,6,Mike Levin,Democrat,CA,rep,1,2022-06-13,2025-06-20,2022-02-04,2025-03-24,https://levin.house.gov/media/press-releases/rep-mike-levins-legislation-to-promote-renewable-energy-development-passes-house,1876,L000593
LEAGUE OF CONSERVATION VOTERS -> Thomas R. Suozzi,9621.56,3,10,Thomas R. Suozzi,Democrat,NY,rep,1,2023-12-15,2025-12-17,2025-03-02,2026-02-17,https://suozzi.house.gov/media/press-releases/wake-long-island-wake-new-york-climate-change-real,1195,S001201
"DAVITA, INC. -> Mike Kelly",9500.0,2,7,Mike Kelly,Republican,PA,rep,1,2024-03-13,2025-12-05,2023-12-20,2024-05-23,https://kelly.house.gov/media/press-releases/kelly-colleagues-introduce-restore-protections-dialysis-patients-act,683,K000376
"ELEVANCE HEALTH, INC. (FORMERLY REPORTED AS ANTHEM, INC.) -> Jimmy Gomez",9500.0,2,6,Jimmy Gomez,Democrat,CA,rep,1,2022-01-05,2025-02-26,2024-02-01,2024-08-01,https://gomez.house.gov/news/documentsingle.aspx?DocumentID=3143,757,G000585
GENERAL DYNAMICS CORPORATION -> Ron Wyden,9500.0,2,6,Ron Wyden,Democrat,OR,sen,1,2022-01-25,2024-03-26,2024-04-10,2024-05-08,https://www.wyden.senate.gov/news/press-releases/wyden-warren-call-on-education-department-contractor-general-dynamics-to-provide-answers-on-failures-of-new-fafsa-launch,919,W000779
"LOWE'S COMPANIES, INC., -> Chuck Edwards",9500.0,3,4,Chuck Edwards,Republican,NC,rep,1,2022-12-14,2025-12-12,2024-10-11,2024-10-13,https://edwards.house.gov/media/press-releases/hurricane-helene-update-15-congressman-edwards,1236,E000246
MICROSOFT CORPORATION -> Rand Paul,9500.0,2,4,Rand Paul,Republican,KY,sen,1,2022-05-16,2023-04-28,2023-03-29,2023-05-25,https://www.paul.senate.gov/dr-rand-paul-fights-to-protect-constitution-opposes-senate-bill-to-ban-tiktok/,1318,P000603
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Roger Williams",9500.0,2,6,Roger Williams,Republican,TX,rep,1,2022-04-06,2025-06-25,2024-05-31,2025-04-17,https://williams.house.gov/media-center/press-releases/rep-williams-introduces-resolution-reaffirming-support-second-amendment,1426,W000816
"NOVO NORDISK, INC. -> Frank Pallone, Jr.",9500.0,2,5,"Frank Pallone, Jr.",Democrat,NJ,rep,1,2022-06-29,2025-03-10,2024-08-26,2024-09-16,https://pallone.house.gov/media/press-releases/pallone-highlights-medicare-drug-price-negotiations-highlights-legislation,1493,P000034
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Ted Cruz,9500.0,2,3,Ted Cruz,Republican,TX,sen,1,2022-09-29,2025-03-25,2023-11-10,2023-12-15,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-colleagues-call-out-dojs-campaign-to-spy-on-personal-communications-of-congressional-staff,2194,C001098
WALMART INC. -> Veronica Escobar,9500.0,6,5,Veronica Escobar,Democrat,TX,rep,1,2022-09-29,2025-06-03,2022-08-03,2025-11-21,https://escobar.house.gov/news/documentsingle.aspx?DocumentID=2997,2222,E000299
LEAGUE OF CONSERVATION VOTERS -> Kristen McDonald Rivet,9206.99,3,12,Kristen McDonald Rivet,Democrat,MI,rep,1,2024-05-31,2025-12-17,2025-06-27,2026-01-14,https://mcdonaldrivet.house.gov/media/press-releases/rep-mcdonald-rivet-leads-bipartisan-effort-support-clean-water-infrastructure,1195,M001237
"ROCKET LAB USA, INC. -> Martin Heinrich",9100.0,3,4,Martin Heinrich,Democrat,NM,sen,1,2023-02-13,2025-08-15,2024-06-11,2024-07-16,https://www.heinrich.senate.gov/newsroom/press-releases/nm-delegation-welcomes-expansion-of-albuquerque-based-solaeros-semiconductor-manufacturing-creating-100-new-jobs,1744,H001046
"DIAGEO NORTH AMERICA, INC. -> Stacey E. Plaskett",9058.0,2,6,Stacey E. Plaskett,Democrat,VI,rep,1,2022-06-21,2025-10-23,2025-07-10,2025-09-05,https://plaskett.house.gov/news/documentsingle.aspx?DocumentID=5717,700,P000610
ABBOTT LABORATORIES -> Lori Trahan,9000.0,2,3,Lori Trahan,Democrat,MA,rep,1,2024-09-20,2025-09-18,2022-05-17,2022-08-05,https://trahan.house.gov/news/documentsingle.aspx?DocumentID=2580,13,T000482
"AMAZON.COM SERVICES, INC. -> Lisa Murkowski",9000.0,2,4,Lisa Murkowski,Republican,AK,sen,1,2022-02-24,2025-09-29,2024-04-19,2024-08-01,https://www.murkowski.senate.gov/press/release/murkowski-slams-biden-administrations-decisions-in-senate-floor-speech,125,M001153
BOEING COMPANY -> Sharice Davids,9000.0,2,7,Sharice Davids,Democrat,KS,rep,1,2022-03-29,2025-08-25,2023-01-27,2025-01-15,https://davids.house.gov/media/press-releases/davids-reassigned-transportation-infrastructure-agriculture-committees-119th,406,D000629
CSX CORPORATION -> Richard E. Neal,9000.0,8,4,Richard E. Neal,Democrat,MA,rep,1,2022-03-29,2025-04-11,2022-01-13,2024-10-31,https://neal.house.gov/2024/10/31/news-documentsingle-aspx-documentid-4050/,658,N000015
GENERAL MOTORS COMPANY -> Jodey C. Arrington,9000.0,2,5,Jodey C. Arrington,Republican,TX,rep,1,2022-02-25,2025-03-24,2023-02-08,2023-07-20,https://arrington.house.gov/news/documentsingle.aspx?DocumentID=930,923,A000375
NATIONAL ASSOCIATION OF BROADCASTERS -> Jamie Raskin,9000.0,4,3,Jamie Raskin,Democrat,MD,rep,1,2022-07-13,2025-03-26,2022-04-06,2023-07-19,https://raskin.house.gov/2023/7/rep-raskin-s-press-act-passes-judiciary-committee-with-unanimous-bipartisan-support,1368,R000606
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Mike Crapo",9000.0,14,2,Mike Crapo,Republican,ID,sen,1,2022-05-09,2023-10-16,2023-02-15,2026-03-05,https://www.crapo.senate.gov/media/newsreleases/crapo-signs-on-to-parts-act-to-protect-gun-owners-cut-red-tape,1426,C000880
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> John H. Rutherford",9000.0,2,5,John H. Rutherford,Republican,FL,rep,1,2022-06-22,2024-09-24,2023-04-26,2025-03-04,https://rutherford.house.gov/media/press-releases/rutherford-introduces-legislation-enhance-penalties-firearm-thefts,1426,R000609
SIEMENS CORPORATION -> Doris O. Matsui,9000.0,3,4,Doris O. Matsui,Democrat,CA,rep,1,2022-03-21,2025-03-27,2023-05-05,2023-08-15,https://matsui.house.gov/media/in-the-news/sacramento-business-journal-sacramento-applies-federal-funding-tech-hub-effort,1842,M001163
LEAGUE OF CONSERVATION VOTERS -> Kathy Castor,8568.53,2,10,Kathy Castor,Democrat,FL,rep,1,2022-02-10,2025-12-17,2025-04-07,2025-06-26,https://castor.house.gov/news/documentsingle.aspx?DocumentID=404971,1195,C001066
LEAGUE OF CONSERVATION VOTERS -> Jennifer L. McClellan,8550.0,3,6,Jennifer L. McClellan,Democrat,VA,rep,1,2023-02-02,2025-12-17,2023-07-07,2025-10-01,https://mcclellan.house.gov/media/press-releases/mcclellan-leads-members-urging-epa-finalize-mats-rule-reduce-toxic-air,1195,M001227
AMERICAN ASSOCIATION OF NURSE PRACTITIONERS -> John Barrasso,8500.0,2,4,John Barrasso,Republican,WY,sen,1,2023-11-20,2025-12-16,2023-02-01,2025-12-04,https://www.barrasso.senate.gov/newsroom-news-releases-barrasso-leads-bill-to-modernize-rural-health-care/,149,B001261
"BAE SYSTEMS, INC. -> Charles E. Schumer",8500.0,4,4,Charles E. Schumer,Democrat,NY,sen,1,2022-03-30,2025-09-25,2022-03-04,2026-03-23,https://www.schumer.senate.gov/newsroom/press-releases/schumer-gillibrand-announce-broome-county-department-of-public-transportation-to-receive-an-additional-18-million-from-the-american-rescue-plan-new-funding-will-ensure-wheels-keep-turning-and-accelerate-broome-county-transits-economic-recovery-,327,S000148
