pair,score,n_mentions,n_contribs,member,party,state,chamber,is_current,first_contrib,last_contrib,first_mention,last_mention,sample_url,entity_id,bioguide
"VISA, INC. -> Alex Padilla",14500.0,10,7,Alex Padilla,Democrat,CA,sen,1,2022-08-02,2025-06-20,2025-06-16,2025-12-23,https://www.padilla.senate.gov/newsroom/press-releases/watch-padilla-denounces-trump-administrations-mistreatment-of-unaccompanied-children/,2204,P000145
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Darrell Issa,14300.0,3,9,Darrell Issa,Republican,CA,rep,1,2022-11-03,2025-10-15,2023-02-02,2025-02-01,https://issa.house.gov/media/press-releases/rep-issa-and-house-and-senate-colleagues-reintroduce-bill-ensure-artists-fair,1698,I000056
LEAGUE OF CONSERVATION VOTERS -> Martin Heinrich,14188.3,2,15,Martin Heinrich,Democrat,NM,sen,1,2022-05-06,2025-12-17,2024-03-30,2024-07-17,https://www.heinrich.senate.gov/newsroom/press-releases/heinrich-peters-lead-dozens-of-lawmakers-in-urging-department-of-transportation-to-reduce-methane-emissions-and-protect-families-health-finalize-strong-gas-pipeline-leak-rule,1195,H001046
ELI LILLY AND COMPANY -> Jim Banks,14000.0,6,7,Jim Banks,Republican,IN,sen,1,2023-06-28,2025-11-18,2025-04-03,2025-07-31,https://www.banks.senate.gov/news/press-releases/senator-jim-banks-statement-on-president-trumps-first-100-days/,759,B001299
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Tammy Baldwin,14000.0,2,6,Tammy Baldwin,Democrat,WI,sen,1,2023-06-14,2025-06-18,2023-06-08,2023-06-15,https://www.baldwin.senate.gov/news/press-releases/senator-baldwin-introduces-legislation-to-support-advancements-in-agriculture-research-and-innovation,1330,B001230
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Maria Elvira Salazar,14000.0,5,11,Maria Elvira Salazar,Republican,FL,rep,1,2022-07-12,2025-10-11,2023-09-20,2025-04-11,https://salazar.house.gov/media/press-releases/salazar-introduces-no-fakes-act,1698,S000168
WELLS FARGO & COMPANY -> Ruben Gallego,14000.0,3,4,Ruben Gallego,Democrat,AZ,sen,1,2022-03-23,2025-02-28,2025-09-17,2025-12-11,https://www.gallego.senate.gov/news/press-releases/gallego-presents-local-veteran-with-car-from-transportation4heroes-program/,2236,G000574
SOLAR ENERGY INDUSTRIES ASSOCIATION -> Mike Levin,13625.0,4,7,Mike Levin,Democrat,CA,rep,1,2022-06-13,2025-06-20,2022-02-04,2025-03-24,https://levin.house.gov/media/press-releases/rep-mike-levins-legislation-to-promote-renewable-energy-development-passes-house,1876,L000593
"AMAZON.COM SERVICES, INC. -> Martin Heinrich",13500.0,2,7,Martin Heinrich,Democrat,NM,sen,1,2023-06-23,2025-02-18,2026-03-12,2026-03-12,https://www.heinrich.senate.gov/newsroom/press-releases/heinrich-leads-legislation-to-refund-working-families-for-trumps-unlawful-tariffs,125,H001046
"AMAZON.COM SERVICES, INC. -> Brian Schatz",13500.0,2,6,Brian Schatz,Democrat,HI,sen,1,2022-03-24,2025-04-22,2022-10-31,2022-12-14,https://www.schatz.senate.gov/news/press-releases/schatz-statement-on-president-elect-luiz-inacio-lula-da-silva-of-brazil,125,S001194
AMERICAN CLEAN POWER ASSOCIATION -> Shelley Moore Capito,13500.0,2,5,Shelley Moore Capito,Republican,WV,sen,1,2023-12-12,2025-06-18,2024-08-30,2025-08-29,https://www.capito.senate.gov/news/press-releases/photos-capito-participates-in-west-virginia-chamber-of-commerces-88th-annual-business-summit,161,C001047
AMERICAN CLEAN POWER ASSOCIATION -> Scott H. Peters,13500.0,2,6,Scott H. Peters,Democrat,CA,rep,1,2022-06-08,2025-10-29,2025-10-16,2026-02-02,https://scottpeters.house.gov/press-releases/what-they-are-saying-speed-and-reliability-act,161,P000608
"CHEVRON U.S.A., INC. -> Ashley Hinson",13500.0,2,4,Ashley Hinson,Republican,IA,rep,1,2023-06-19,2025-05-27,2023-05-02,2024-06-28,https://hinson.house.gov/media/press-releases/hinson-celebrates-scotus-overturning-chevron-doctrine,503,H001091
GENERAL MOTORS COMPANY -> John R. Moolenaar,13500.0,2,6,John R. Moolenaar,Republican,MI,rep,1,2022-05-13,2025-05-19,2023-06-13,2023-09-15,https://moolenaar.house.gov/media-center/press-releases/moolenaar-bidens-policies-put-autoworkers-and-manufacturers-tough-spot,923,M001194
GENERAL MOTORS COMPANY -> Ron Wyden,13500.0,4,6,Ron Wyden,Democrat,OR,sen,1,2022-03-21,2023-06-20,2024-04-30,2025-01-16,https://www.wyden.senate.gov/news/press-releases/wyden-merkley-join-colleagues-in-calling-on-department-of-energy-to-promote-battery-recycling-in-us-electric-vehicle-fleet,923,W000779
INTEL CORPORATION -> Charles E. Schumer,13500.0,7,4,Charles E. Schumer,Democrat,NY,sen,1,2022-05-26,2024-08-22,2022-07-27,2025-01-16,https://www.schumer.senate.gov/newsroom/press-releases/schumer-reveals-major-semiconductor-tech-companies-with-ties-to-foreign-governments-threatening-national-security-and-putting-new-yorkers-data-at-risk-standing-at-albany-nanotech-schumer-launches-new-push-to-remove-chinese-chips-from-us-supply-chains-to-strengthen-national-security-and-boost-the-us-chip-industry-including-in-upstate-ny-,1081,S000148
INTEL CORPORATION -> Greg Stanton,13500.0,6,6,Greg Stanton,Democrat,AZ,rep,1,2022-03-21,2024-09-12,2022-07-12,2024-04-08,https://stanton.house.gov/2024/4/stanton-celebrates-6-6-billion-chips-and-science-act-award-to-tsmc,1081,S001211
NORFOLK SOUTHERN CORPORATION -> Rick Larsen,13500.0,3,6,Rick Larsen,Democrat,WA,rep,1,2022-03-22,2025-04-29,2023-06-05,2025-01-10,https://larsen.house.gov/news/documentsingle.aspx?DocumentID=2943,1478,L000560
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Richard Blumenthal,13500.0,2,5,Richard Blumenthal,Democrat,CT,sen,1,2022-09-15,2025-10-24,2025-02-27,2025-03-13,https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-opens-preliminary-inquiry-into-fccs-political-targeting-of-newsrooms,2194,B001277
PACIFIC GAS AND ELECTRIC COMPANY (FORMERLY PG&E CORPORATION) -> Kevin Mullin,13000.0,2,9,Kevin Mullin,Democrat,CA,rep,1,2023-08-18,2025-03-31,2023-01-12,2025-12-05,https://kevinmullin.house.gov/2025/12/05/reps-mullin-salazar-introduce-bipartisan-bicameral-bill-to-strengthen-community-resilience-against-disasters/,1550,M001225
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> Henry C. ""Hank"" Johnson, Jr.",13000.0,2,6,"Henry C. ""Hank"" Johnson, Jr.",Democrat,GA,rep,1,2022-09-15,2025-08-21,2024-01-18,2025-05-16,https://hankjohnson.house.gov/media-center/press-releases/congressman-johnson-proposes-transformational-public-transit-bill-0,2088,J000288
"VISA, INC. -> Martin Heinrich",13000.0,4,7,Martin Heinrich,Democrat,NM,sen,1,2023-09-14,2025-06-20,2024-05-20,2025-09-09,https://www.heinrich.senate.gov/newsroom/press-releases/heinrich-statement-on-legislation-that-would-crush-law-enforcement-and-upend-everyday-immigration-decisions,2204,H001046
340B HEALTH -> Doris O. Matsui,12500.0,7,5,Doris O. Matsui,Democrat,CA,rep,1,2022-04-12,2025-10-07,2023-03-09,2025-09-09,https://matsui.house.gov/media/press-releases/matsui-welch-reintroduce-legislation-protect-340b-drug-pricing-program,4,M001163
ABBOTT LABORATORIES -> Katherine M. Clark,12500.0,2,4,Katherine M. Clark,Democrat,MA,rep,1,2022-09-26,2025-03-18,2022-05-17,2023-01-12,https://katherineclark.house.gov/press-releases?ID=C9F2DDE0-A2C5-480F-9113-1C52CEB20A61,13,C001101
"AMERICAN ASSOCIATION OF NURSE PRACTITIONERS -> Earl L. ""Buddy"" Carter",12500.0,3,4,"Earl L. ""Buddy"" Carter",Republican,GA,rep,1,2022-09-12,2025-03-20,2022-11-17,2024-09-18,https://buddycarter.house.gov/news/documentsingle.aspx?DocumentID=15088,149,C001103
AMERICAN LAND TITLE ASSOCIATION -> John Barrasso,12500.0,2,4,John Barrasso,Republican,WY,sen,1,2023-06-07,2025-12-09,2026-02-05,2026-02-25,https://www.barrasso.senate.gov/barrasso-recognizes-wyomings-2026-olympic-athletes/,197,B001261
BERKSHIRE HATHAWAY ENERGY -> Scott H. Peters,12500.0,3,4,Scott H. Peters,Democrat,CA,rep,1,2023-03-28,2025-10-22,2024-06-28,2024-09-24,https://scottpeters.house.gov/press-releases/rep-peters-urges-colleagues-to-pass-his-wildfire-prevention-bill,362,P000608
BLUE CROSS AND BLUE SHIELD ASSOCIATION -> Alma S. Adams,12500.0,2,3,Alma S. Adams,Democrat,NC,rep,1,2022-05-11,2023-10-16,2022-03-16,2023-07-28,https://adams.house.gov/media-center/press-releases/adams-underwood-announce-speakers-black-maternal-health-caucus-2023,393,A000370
EXXON MOBIL CORPORATION -> Dan Sullivan,12500.0,5,3,Dan Sullivan,Republican,AK,sen,1,2025-03-26,2025-10-14,2022-08-19,2025-12-17,https://www.sullivan.senate.gov/newsroom/press-releases/sullivan-recognizes-longtime-staff-member-kathlene-rowell-as-alaskan-of-the-week,824,S001198
HEWLETT PACKARD ENTERPRISE COMPANY -> Richard J. Durbin,12500.0,2,3,Richard J. Durbin,Democrat,IL,sen,1,2022-10-14,2024-10-09,2025-02-13,2025-09-05,https://www.durbin.senate.gov/newsroom/press-releases/durbin-daines-introduce-bipartisan-legislation-to-support-the-future-of-quantum-research-at-energy-department,1005,D000563
MICROSOFT CORPORATION -> Ted Lieu,12500.0,2,4,Ted Lieu,Democrat,CA,rep,1,2023-04-28,2025-11-04,2022-04-19,2024-01-10,https://lieu.house.gov/media-center/press-releases/reps-lieu-nunn-beyer-and-molinaro-introduce-bipartisan-bill-establish,1318,L000582
MICROSOFT CORPORATION -> Charles E. Schumer,12500.0,4,4,Charles E. Schumer,Democrat,NY,sen,1,2022-07-29,2025-09-19,2022-02-17,2023-12-06,https://www.schumer.senate.gov/newsroom/press-releases/statements-from-the-third-bipartisan-senate-forum-on-artificial-intelligence,1318,S000148
NATIONAL MINING ASSOCIATION -> Harriet M. Hageman,12500.0,4,6,Harriet M. Hageman,Republican,WY,rep,1,2022-10-18,2025-09-11,2024-02-21,2025-11-18,https://hageman.house.gov/media/press-releases/natural-resource-committee-passes-hageman-bill-nullify-rock-springs-rmp,1416,H001096
NATIONAL PORK PRODUCERS COUNCIL -> Adrian Smith,12500.0,2,4,Adrian Smith,Republican,NE,rep,1,2022-05-05,2025-05-22,2025-03-19,2025-11-21,https://adriansmith.house.gov/media/press-releases/smith-fellow-ag-trade-caucus-co-chairs-introduce-bipartisan-resolution,1418,S001172
NCTA - THE INTERNET & TELEVISION ASSOCIATION (FKA NAT'L CABLE & TELECOM ASSOC.) -> Yvette D. Clarke,12500.0,7,3,Yvette D. Clarke,Democrat,NY,rep,1,2022-11-01,2025-02-26,2024-04-08,2024-05-01,https://clarke.house.gov/rep-clarke-and-senator-welch-issue-statement-following-fcc-warning-nationwide-impact-of-final-month-for-acp/,1437,C001067
NORTHROP GRUMMAN CORPORATION -> Mike Ezell,12500.0,2,5,Mike Ezell,Republican,MS,rep,1,2023-11-28,2025-10-29,2024-12-12,2025-05-27,https://ezell.house.gov/news/documentsingle.aspx?DocumentID=811,1485,E000235
PARSONS CORPORATION -> Shelley Moore Capito,12500.0,4,3,Shelley Moore Capito,Republican,WV,sen,1,2022-08-18,2025-06-16,2023-09-13,2024-08-30,https://www.capito.senate.gov/news/press-releases/ranking-member-capito-opening-statement-at-hearing-on-effects-of-extreme-heat-and-weather-on-transportation,1564,C001047
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> Jack Reed",12500.0,4,5,Jack Reed,Democrat,RI,sen,1,2022-03-17,2024-07-23,2023-03-29,2025-08-08,https://www.reed.senate.gov/news/releases/with-violent-air-rage-incidents-still-at-elevated-levels-reed-swalwell-and-fitzpatrick-renew-bipartisan-push-to-ground-unruly-passengers,2088,R000122
"VISA, INC. -> Shelley Moore Capito",12500.0,3,4,Shelley Moore Capito,Republican,WV,sen,1,2023-10-24,2025-03-17,2024-06-21,2026-03-25,https://www.capito.senate.gov/news/press-releases/capito-joins-letter-advocating-for-pastor-ezra-jins-release-ahead-of-us-china-summit,2204,C001047
"VISA, INC. -> Brad Sherman",12500.0,8,8,Brad Sherman,Democrat,CA,rep,1,2022-09-12,2025-12-18,2022-04-06,2025-09-30,https://sherman.house.gov/media-center/press-releases/sherman-reintroduces-accountability-terrorist-perpetrators-october-7th,2204,S000344
"ALASKA AIRLINES, INC. -> Mazie K. Hirono",12000.0,2,4,Mazie K. Hirono,Democrat,HI,sen,1,2023-06-06,2025-02-25,2023-06-15,2024-06-18,https://www.hirono.senate.gov/news/press-releases/photos-and-video-hirono-and-chamber-of-commerce-hawaii-host-8th-annual-hawaii-on-the-hill-in-washington-dc,77,H001042
BOEING COMPANY -> John R. Curtis,12000.0,2,6,John R. Curtis,Republican,UT,sen,1,2022-05-12,2025-06-26,2025-10-23,2026-02-13,https://www.curtis.senate.gov/press-releases/curtis-statement-at-epw-subcommittee-hearing-on-chemical-regulation,406,C001114
EXXON MOBIL CORPORATION -> Steven Horsford,12000.0,2,5,Steven Horsford,Democrat,NV,rep,1,2022-05-18,2024-10-23,2022-03-17,2022-03-30,https://horsford.house.gov/media/press-releases/congressman-steven-horsford-questions-irs-commissioner-on-rising-gas-prices,824,H001066
INTEL CORPORATION -> Darin LaHood,12000.0,2,5,Darin LaHood,Republican,IL,rep,1,2022-03-10,2024-03-15,2022-06-16,2022-12-15,https://lahood.house.gov/2022/6/lahood-intel-gop-kick-off-beyond-the-scif-series,1081,L000585
"VISA, INC. -> Tom Cole",12000.0,4,3,Tom Cole,Republican,OK,rep,1,2024-09-26,2025-12-18,2022-06-06,2024-05-21,https://cole.house.gov/media/press-releases/cole-congratulates-2024-ok-04-congressional-art-competition-winners,2204,C001053
"VISA, INC. -> Jimmy Panetta",12000.0,7,8,Jimmy Panetta,Democrat,CA,rep,1,2022-10-21,2025-05-23,2023-05-15,2025-10-30,https://panetta.house.gov/media/press-releases/rep-panetta-urges-admin-reconsider-h-1b-visa-position-reaffirm-relationship,2204,P000613
"VISA, INC. -> Jeanne Shaheen",12000.0,16,6,Jeanne Shaheen,Democrat,NH,sen,1,2022-09-12,2025-08-20,2023-03-14,2025-05-06,https://www.shaheen.senate.gov/news/press/shaheen-secures-landmark-victory-for-afghan-siv-program,2204,S001181
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Marsha Blackburn,11700.0,12,5,Marsha Blackburn,Republican,TN,sen,1,2022-03-17,2024-06-27,2024-07-12,2025-08-20,https://www.blackburn.senate.gov/2025/8/technology/blackburn-welch-introduce-bipartisan-bill-to-protect-musicians-artists-and-creators-from-unauthorized-ai-training,1698,B001243
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Blake D. Moore",11633.85,3,11,Blake D. Moore,Republican,UT,rep,1,2022-02-15,2025-08-20,2022-10-14,2023-11-09,https://blakemoore.house.gov/media/press-releases/congressmen-blake-moore-and-jimmy-panetta-reintroduce-range-access-act-expand,1426,M001213
ALZHEIMER'S ASSOCIATION -> Paul Tonko,11603.45,7,6,Paul Tonko,Democrat,NY,rep,1,2022-05-14,2025-12-16,2022-05-17,2024-10-03,https://tonko.house.gov/news/documentsingle.aspx?DocumentID=4229,119,T000469
LEAGUE OF CONSERVATION VOTERS -> Summer L. Lee,11602.79,4,12,Summer L. Lee,Democrat,PA,rep,1,2022-01-27,2025-06-25,2023-04-10,2024-04-09,https://summerlee.house.gov/newsroom/press-releases/summer-lee-calls-on-republican-party-to-not-nominate-white-supremacist-antisemite-as-speaker,1195,L000602
"AMERICAN AIRLINES INC (FORMERLY REPORTED AS ""AMERICAN AIRLINES"") -> Ted Cruz",11600.0,6,5,Ted Cruz,Republican,TX,sen,1,2023-06-19,2025-09-29,2023-02-17,2026-01-29,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-tours-american-airlines-global-hq-in-fort-worth-texas,141,C001098
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION -> Mark R. Warner,11600.0,2,4,Mark R. Warner,Democrat,VA,sen,1,2024-12-19,2025-12-22,2026-01-28,2026-02-12,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=FE9092C4-A98A-4FC8-986B-0783E86C6E46,1362,W000805
"AMAZON.COM SERVICES, INC. -> Sydney Kamlager-Dove",11500.0,5,8,Sydney Kamlager-Dove,Democrat,CA,rep,1,2023-04-17,2025-12-02,2023-07-18,2025-08-02,https://kamlager-dove.house.gov/media/press-releases/kamlager-dove-schumer-johnson-introduce-resolution-celebrating-hip-hop,125,K000400
AMERICAN EXPLORATION & PRODUCTION COUNCIL -> Jodey C. Arrington,11500.0,4,8,Jodey C. Arrington,Republican,TX,rep,1,2023-04-27,2025-05-07,2023-03-13,2025-03-06,https://arrington.house.gov/news/documentsingle.aspx?DocumentID=946,172,A000375
AMERICAN HOTEL & LODGING ASSOCIATION -> Blake D. Moore,11500.0,4,3,Blake D. Moore,Republican,UT,rep,1,2022-09-13,2025-01-27,2022-02-02,2023-06-14,https://blakemoore.house.gov/media/press-releases/representatives-blake-moore-and-annie-kuster-reintroduce-legislation-support,190,M001213
"CHEVRON U.S.A., INC. -> J. Luis Correa",11500.0,2,5,J. Luis Correa,Democrat,CA,rep,1,2022-03-08,2024-08-14,2024-01-17,2024-06-28,https://correa.house.gov/news/press-releases/ranking-members-nadler-correa-statement-in-response-to-supreme-courts-decision-overturning-chevron-deference,503,C001110
"DAVITA, INC. -> Suzan K. DelBene",11500.0,2,9,Suzan K. DelBene,Democrat,WA,rep,1,2022-05-10,2025-03-25,2025-07-17,2026-03-17,https://delbene.house.gov/news/documentsingle.aspx?DocumentID=4282,683,D000617
"VISA, INC. -> Gus M. Bilirakis",11500.0,3,6,Gus M. Bilirakis,Republican,FL,rep,1,2022-08-25,2025-12-18,2022-03-16,2025-11-19,https://bilirakis.house.gov/media/press-releases/two-more-bilirakis-bills-become-law-0,2204,B001257
"VISA, INC. -> Sharice Davids",11500.0,3,6,Sharice Davids,Democrat,KS,rep,1,2022-12-09,2025-12-18,2024-06-18,2025-02-24,https://davids.house.gov/media/press-releases/icymi-davids-leads-discussion-kansas-citys-world-cup-preparations,2204,D000629
"VISA, INC. -> Blake D. Moore",11500.0,3,7,Blake D. Moore,Republican,UT,rep,1,2023-08-01,2025-03-17,2022-02-02,2024-05-10,https://blakemoore.house.gov/media/press-releases/representatives-blake-moore-and-annie-kuster-reintroduce-legislation-support,2204,M001213
WELLS FARGO & COMPANY -> Sean Casten,11500.0,5,6,Sean Casten,Democrat,IL,rep,1,2022-02-23,2025-09-24,2022-09-21,2025-05-15,https://casten.house.gov/media/press-releases/casten-warren-lawmakers-urge-financial-regulators-to-stop-obstruction-of-efforts-to-tackle-climate-related-financial-risks,2236,C001117
LEAGUE OF CONSERVATION VOTERS -> Marcy Kaptur,11199.41,2,13,Marcy Kaptur,Democrat,OH,rep,1,2022-04-15,2025-12-17,2024-02-07,2025-01-09,https://kaptur.house.gov/media-center/press-releases/kaptur-dingell-and-huizenga-join-joyce-introducing-legislation,1195,K000009
LEAGUE OF CONSERVATION VOTERS -> Seth Magaziner,11018.53,2,10,Seth Magaziner,Democrat,RI,rep,1,2022-05-06,2025-06-27,2024-01-09,2024-03-01,https://magaziner.house.gov/media/press-releases/magaziner-receives-perfect-score-league-conservation-voters-2023-scorecard,1195,M001223
"AMAZON.COM SERVICES, INC. -> Mike Crapo",11000.0,2,4,Mike Crapo,Republican,ID,sen,1,2023-09-25,2025-12-02,2023-06-22,2025-09-10,https://www.crapo.senate.gov/media/newsreleases/crapo-statement-at-hearing-on-cattle-supply-chains-and-amazon-deforestation,125,C000880
"AMAZON.COM SERVICES, INC. -> Ruben Gallego",11000.0,3,4,Ruben Gallego,Democrat,AZ,sen,1,2022-07-26,2025-04-22,2025-05-05,2025-12-11,https://www.gallego.senate.gov/news/press-releases/icymi-senator-gallego-talks-trade-policies-global-energy-challenges-at-mccain-institute-sedona-forum/,125,G000574
"AMERICAN AIRLINES INC (FORMERLY REPORTED AS ""AMERICAN AIRLINES"") -> Frederica S. Wilson",11000.0,2,8,Frederica S. Wilson,Democrat,FL,rep,1,2022-01-12,2024-11-18,2022-11-28,2022-11-28,https://wilson.house.gov/media/press-releases/wilson-participates-in-oversight-hearing-on-airline-ground-workers-unsafe-working-conditions,141,W000808
AMERICAN CLEAN POWER ASSOCIATION -> Mike Levin,11000.0,3,5,Mike Levin,Democrat,CA,rep,1,2023-10-26,2025-10-29,2023-01-25,2025-03-24,https://levin.house.gov/media/press-releases/rep-mike-levin-reintroducesbill-to-responsibly-expand-renewable-energy-on-public-lands,161,L000593
"AXON ENTERPRISE, INC. -> Scott Fitzgerald",11000.0,3,9,Scott Fitzgerald,Republican,WI,rep,1,2023-06-01,2025-12-17,2023-05-11,2025-11-18,https://fitzgerald.house.gov/media/press-releases/rep-fitzgeralds-ndo-fairness-act-and-law-enforcement-innovate-de-escalate-act,321,F000471
BOEING COMPANY -> Joe Courtney,11000.0,4,7,Joe Courtney,Democrat,CT,rep,1,2022-09-12,2025-12-07,2023-10-25,2025-06-05,https://courtney.house.gov/media-center/press-releases/ranking-member-courtney-statement-reported-trump-plan-use-qatari-gifted,406,C001069
"CHEVRON U.S.A., INC. -> Steve Scalise",11000.0,9,3,Steve Scalise,Republican,LA,rep,1,2023-05-16,2025-06-09,2023-07-28,2024-12-22,https://scalise.house.gov/press-releases/Scalise-Sends-Letter-to-Colleagues-Touting-Republican-Wins-in-118th-Congress,503,S001176
GENERAL MOTORS COMPANY -> Todd Young,11000.0,5,5,Todd Young,Republican,IN,sen,1,2022-04-13,2025-03-24,2022-07-27,2024-05-21,https://www.young.senate.gov/newsroom/press-releases/young-statement-on-passage-of-china-competitiveness-legislation/,923,Y000064
