activity_id,filing_uuid,registrant_id,client_id,filing_year,filing_period,dt_posted,stance_label,stance_confidence,source,cohort,is_canonical
429147,a77d6279-9ce0-4798-9a86-5b0d3b0d0ea0,290571,177646,2024,second_quarter,2024-07-19T10:11:59-04:00,unclear,0.45,opus,established,1
429307,bb412608-6dd9-4958-b4db-d386bc7df5d4,13370,118930,2024,second_quarter,2024-07-19T10:23:01-04:00,relief,0.88,agreed,established,0
429392,28c0dddd-3ef6-4cce-a62c-581f515091c5,10935,114903,2024,second_quarter,2024-07-19T10:30:39-04:00,relief,0.95,agreed,established,1
430130,41d970e5-a77a-4eef-8c84-1ab69975d80c,5506,107350,2024,second_quarter,2024-07-19T11:28:32-04:00,relief,0.95,agreed,established,1
430645,ad4794dc-9da2-423e-8f3b-fcec9b55c22c,24123,131484,2024,second_quarter,2024-07-19T12:19:18-04:00,unclear,0.95,agreed,established,1
430653,0fdfea9f-7c18-4421-8426-f666209d518d,35263,143852,2024,second_quarter,2024-07-19T12:19:35-04:00,unclear,0.35,agreed,established,1
431387,16395db6-d7ae-431d-8c93-225cd7006b21,401103521,199280,2024,second_quarter,2024-07-19T13:29:07-04:00,unclear,0.95,agreed,established,1
432361,e99daf96-e297-44a8-bfb9-74f4353ab539,18103,123453,2024,second_quarter,2024-07-19T15:02:02-04:00,unclear,0.45,opus,established,1
432678,a37651d3-67c8-4cf3-a938-5e2ecfe578ca,400978796,196659,2024,second_quarter,2024-07-19T15:41:54-04:00,unclear,0.4,opus,established,1
433016,d6e7f1f2-b09e-4f8d-9c1a-b4957b818c07,72873,166355,2024,second_quarter,2024-07-19T16:17:35-04:00,relief,0.95,agreed,established,0
433454,2f24deed-4002-4cde-baf6-3b9c4189c780,58055,160433,2024,second_quarter,2024-07-19T17:00:37-04:00,relief,0.95,agreed,established,1
433504,015430c0-f8b3-498b-b18e-9241cf6f5f9f,400412950,190379,2024,second_quarter,2024-07-19T17:04:10-04:00,unclear,0.4,agreed,established,1
433772,6e0b33d4-8613-4891-9ee0-6104dd459f09,81511,171312,2024,second_quarter,2024-07-19T17:54:58-04:00,unclear,0.35,agreed,established,1
433944,ef556215-8b04-4641-8d27-c0b83d0499dd,24566,132410,2024,second_quarter,2024-07-19T18:33:49-04:00,unclear,0.8,agreed,established,1
435294,4de3572b-6787-447e-ae74-11adcd8093e8,56771,159922,2024,second_quarter,2024-07-20T16:08:37-04:00,relief,0.92,agreed,established,1
435605,db5c7b81-d8d3-4c4b-afe9-47f26289950c,287394,208491,2024,second_quarter,2024-07-20T21:30:59-04:00,unclear,0.95,agreed,established,1
435619,9ebd9727-4be7-4c57-b3e1-f4b85d531e6d,287394,208563,2024,second_quarter,2024-07-20T21:35:11-04:00,unclear,0.95,agreed,established,1
435764,fb60d4bb-0897-4e29-8fbc-08d1e48fa7ad,401104288,60648,2024,second_quarter,2024-07-21T04:50:02-04:00,relief,0.95,agreed,established,1
436021,07708d27-6412-4fbe-b244-9711ea779c0c,400942717,196304,2024,second_quarter,2024-07-21T09:43:04-04:00,unclear,0.4,agreed,established,1
436061,207e7da3-037b-4d01-b0f7-dbcc72c9428e,401104288,205374,2024,second_quarter,2024-07-21T11:08:50-04:00,mixed,0.6,opus,established,1
437953,f7d20358-2ccb-4881-a24a-0c3868358711,401104955,202976,2024,second_quarter,2024-07-22T09:22:52-04:00,unclear,0.45,opus,established,1
439236,35347b31-1ebd-4ef7-979f-8f53aecae644,4766,104899,2024,second_quarter,2024-07-22T10:39:49-04:00,protection,0.7,opus,established,1
440232,199a46d3-d57e-4e8d-8ea7-7499e3da53f8,401106405,213706,2024,second_quarter,2024-07-22T11:34:46-04:00,relief,0.95,agreed,established,1
440745,29ec4006-e01f-4087-8495-b1a0acf5564d,1433,102615,2024,second_quarter,2024-07-22T12:01:06-04:00,relief,0.7,opus,established,1
440847,e3f8f112-1b1e-438d-910b-72a4ba21f9a6,317311,186004,2024,second_quarter,2024-07-22T12:06:35-04:00,unclear,0.45,opus,established,1
440887,aef49472-f8f1-46b1-bf96-066388614670,1433,102612,2024,second_quarter,2024-07-22T12:08:46-04:00,relief,0.7,opus,established,1
441221,cea263fc-8b37-4e63-85da-b3e524a2ba8a,13005,118723,2024,second_quarter,2024-07-22T12:29:40-04:00,unclear,0.4,agreed,established,1
443060,d9ebca7c-cb4a-433b-8560-df070d95b5ea,66773,163770,2024,second_quarter,2024-07-22T14:22:11-04:00,relief,0.7,opus,established,1
443407,b731e781-4e74-4e83-abbc-0b128615ea87,5211,106016,2024,second_quarter,2024-07-22T14:35:24-04:00,unclear,0.6,agreed,established,0
444508,c570c8bf-7671-4da3-b79d-c7879605890e,401105259,203474,2024,second_quarter,2024-07-22T15:24:35-04:00,relief,0.9,agreed,established,1
444587,4311d3a8-a616-424e-aad1-e33284b55bb1,400695073,194329,2024,second_quarter,2024-07-22T15:28:35-04:00,unclear,0.5,agreed,established,1
445178,d733dee5-9be6-407d-a08d-9a237d4d3168,401103897,200355,2024,second_quarter,2024-07-22T15:49:02-04:00,relief,0.92,agreed,established,1
445282,ec9e6165-c2ee-4751-8764-e545872dc91a,401104313,201390,2024,second_quarter,2024-07-22T15:53:57-04:00,unclear,0.95,agreed,established,1
445294,76b09bb1-8d5f-451d-9caf-8ec18bffa320,401105417,203687,2024,second_quarter,2024-07-22T15:54:30-04:00,unclear,0.4,opus,established,1
445396,efc6b5a0-fb6e-4552-8ac3-1ec4b8ba6df5,40021,149481,2024,second_quarter,2024-07-22T15:58:33-04:00,relief,0.95,agreed,established,1
446314,c5a18cc9-3d36-48de-87fd-d1a19cb49e54,5632,107401,2024,second_quarter,2024-07-22T16:36:49-04:00,monitoring,0.85,agreed,established,0
446728,6ab8a3e5-96e8-46dc-8cf4-5de0b5b76583,401046942,197256,2024,second_quarter,2024-07-22T16:52:57-04:00,unclear,0.4,agreed,established,1
448076,1e4c8b72-456b-4259-8cfc-79d06a1d33b6,24032,131195,2024,second_quarter,2024-07-22T17:42:26-04:00,relief,0.85,opus,established,1
448376,02219d93-f05f-4808-b1a7-ce95adb085c4,57338,159975,2024,second_quarter,2024-07-22T17:56:21-04:00,relief,0.97,agreed,established,1
448426,aaf42448-382a-43d0-8969-b2052658f327,401105417,59644,2024,second_quarter,2024-07-22T18:00:15-04:00,unclear,0.8,agreed,established,1
448581,eab23889-9d86-43a2-9ba1-a81a43eb724d,401103565,208110,2024,second_quarter,2024-07-22T18:08:10-04:00,relief,0.8,agreed,established,1
449080,44ed8a75-e933-44c5-8aaf-aeffd57fbbfa,400794388,195349,2024,second_quarter,2024-07-22T18:43:35-04:00,unclear,0.55,agreed,established,1
449148,72186d53-3c0d-48cc-9157-9af5c45d8172,401054971,212971,2024,second_quarter,2024-07-22T18:47:08-04:00,monitoring,0.85,agreed,established,1
449778,0b474f13-3a6f-4e93-959b-2a5d1ea668e4,401107297,54482,2024,second_quarter,2024-07-22T20:00:07-04:00,unclear,0.55,agreed,established,1
449915,367a2b96-a4fd-4d01-96eb-7d2609ba01de,28663,134577,2024,second_quarter,2024-07-22T20:17:24-04:00,relief,0.95,agreed,established,1
450021,de368943-68d6-456f-a797-620b7da431c2,401104172,200901,2024,second_quarter,2024-07-22T20:32:11-04:00,unclear,0.5,agreed,established,1
450360,e554b64b-06a6-4d92-8a62-8d1dfa7c7aa8,8475,112676,2024,second_quarter,2024-07-22T21:21:15-04:00,unclear,0.4,opus,established,1
450383,a88fe1ca-e165-4399-81a1-b76c4ce1bf77,67854,57968,2024,second_quarter,2024-07-22T21:24:17-04:00,unclear,0.95,agreed,established,1
450445,aa4d8627-8451-4dc4-b009-f652d53ebee9,401108149,58740,2024,second_quarter,2024-07-22T21:33:17-04:00,relief,0.8,opus,established,1
451300,1b9fd0b0-47ec-42f2-8df8-79ddd1e97588,5632,107401,2024,second_quarter,2024-07-23T11:12:49-04:00,monitoring,0.85,agreed,established,1
452332,b20b6111-c7f8-4b32-856c-7a7c287efd4b,291594,177806,2024,second_quarter,2024-07-25T13:57:06-04:00,unclear,0.8,agreed,established,1
452509,ada27744-469e-4360-a489-9d72da923fef,401104830,202799,2024,second_quarter,2024-07-26T10:41:55-04:00,unclear,0.95,agreed,established,1
452893,247c6316-b25c-4b30-9f91-b924937523d8,298091,179910,2024,second_quarter,2024-07-30T10:11:55-04:00,relief,0.8,opus,established,1
453011,f7c64a26-dda1-4692-9d59-afa6012b5383,13370,118930,2024,second_quarter,2024-07-30T14:50:10-04:00,relief,0.88,agreed,established,1
453084,f33f04a7-4f76-40ef-9ebf-39738f39e75e,27833,134460,2024,second_quarter,2024-07-30T22:41:26-04:00,relief,0.7,opus,established,1
453598,f5b34cf9-0f9c-4414-918e-838da50b662b,401105589,205749,2024,second_quarter,2024-08-06T12:09:49-04:00,mixed,0.85,opus,established,1
454162,daeeaaf7-86e9-4c0d-a6d7-3416723ba82e,400359656,189550,2024,second_quarter,2024-08-08T19:36:53-04:00,relief,0.9,agreed,established,1
454213,21f85dc2-6282-47da-a777-6614901cd375,401108467,59970,2024,second_quarter,2024-08-09T22:11:44-04:00,unclear,0.45,opus,established,1
454379,c0cc4bc1-c2f7-4a3b-9bfa-3656d5effba1,30393,135816,2024,second_quarter,2024-08-12T11:39:02-04:00,relief,0.95,agreed,established,1
454425,d9344cf6-4bf3-4eec-bae0-0349b04d16e9,37538,146406,2024,second_quarter,2024-08-12T11:45:33-04:00,unclear,0.4,opus,established,1
454472,60d19585-ffe0-47b5-9c90-53cd6210de5d,401023888,197070,2024,second_quarter,2024-08-12T12:09:15-04:00,unclear,0.4,agreed,established,0
454489,069917de-c813-4db7-9f9d-97690d1ac37f,401023888,197070,2024,second_quarter,2024-08-12T12:17:02-04:00,unclear,0.4,agreed,established,1
454608,b7682707-63b1-42d9-a6ca-41f6962d7557,36366,145446,2024,second_quarter,2024-08-12T14:13:11-04:00,unclear,0.4,agreed,established,1
454768,68bec086-37f3-4aad-ae4e-73d8b96c79ff,58352,160522,2024,second_quarter,2024-08-12T18:51:37-04:00,relief,0.95,agreed,established,1
455090,37180c69-f6fb-498a-b403-56db3866a99e,401106285,60835,2024,second_quarter,2024-08-14T11:57:45-04:00,unclear,0.4,agreed,established,1
455189,e0f890f2-6e72-44fd-9941-cb81780e5ef7,81054,171061,2024,second_quarter,2024-08-15T10:21:16-04:00,protection,0.95,opus,established,1
455528,3df562b6-b4eb-4eec-8abf-20f4aad55db8,400320506,189250,2024,third_quarter,2024-08-20T15:15:49-04:00,unclear,0.4,opus,established,0
455891,8d715644-7c28-481c-8bb8-1cb6b466b9dd,401108838,61222,2024,third_quarter,2024-08-28T12:40:04-04:00,unclear,0.95,agreed,unknown,1
456687,7b29d6f5-f2c6-4ba3-8a0e-aba704c37d19,401104294,61342,2024,second_quarter,2024-09-16T10:57:39-04:00,unclear,0.5,agreed,established,1
457054,a1d3c9ca-86ab-4c0a-b626-843708b91112,6325,108731,2024,third_quarter,2024-09-23T12:03:15-04:00,unclear,0.95,agreed,established,0
458291,a9bd0157-2a1c-4517-b35a-68a8891b343a,401104209,205334,2024,third_quarter,2024-10-04T09:42:13-04:00,unclear,0.9,agreed,established,1
458693,734a22d0-8582-4189-99bd-39a4cb19dcbc,401103903,200360,2024,third_quarter,2024-10-06T20:57:06-04:00,relief,0.82,agreed,established,0
458696,78dd163b-4582-409b-9e25-4d9918ae21fa,401103903,200360,2024,third_quarter,2024-10-06T21:02:14-04:00,relief,0.82,agreed,established,0
459114,1a1270c2-b6ae-486f-8343-a04e0d56d51c,400408933,190355,2024,third_quarter,2024-10-08T07:49:16-04:00,relief,0.8,agreed,established,1
459433,9b919fc8-9690-4ac5-a69f-18e2fba9f730,28504,134535,2024,third_quarter,2024-10-08T14:25:32-04:00,relief,0.95,agreed,established,1
459700,fab1fc76-265c-484a-af2b-efa71a3771a4,22883,129729,2024,third_quarter,2024-10-08T22:20:32-04:00,unclear,0.95,agreed,established,1
460521,ae550c74-c97b-4335-9832-71c63f3b8816,400661993,210126,2024,third_quarter,2024-10-10T12:16:26-04:00,unclear,0.5,agreed,established,1
460532,2227381a-75fc-4a9c-b16e-d4b9f6e3b76d,401106405,213706,2024,third_quarter,2024-10-10T12:25:46-04:00,unclear,0.95,agreed,established,0
460616,e849b4ca-f1c9-495a-8970-1e95de3227a2,7975,111010,2024,third_quarter,2024-10-10T13:40:49-04:00,unclear,0.4,agreed,established,1
461817,aba7bd03-dfb1-4ff9-a570-b50a1dd02e5b,8453,57191,2024,third_quarter,2024-10-13T11:26:26-04:00,unclear,0.95,agreed,established,1
462222,91ce45c6-2114-446d-b732-8107a7bf953c,55792,159864,2024,third_quarter,2024-10-14T10:37:44-04:00,unclear,0.95,agreed,established,1
464133,d0a7bcfe-1a0a-4343-b2fa-8bb7457ef0f1,401023888,197070,2024,third_quarter,2024-10-15T14:39:46-04:00,unclear,0.4,agreed,established,1
464803,f9b833d4-2bf5-4092-8f4c-aeef066a2d70,400978796,196659,2024,third_quarter,2024-10-15T18:29:40-04:00,unclear,0.4,opus,established,1
464842,4606003c-f99e-4370-9541-87f19e21d8c5,40006037,187506,2024,third_quarter,2024-10-15T19:01:48-04:00,relief,0.95,agreed,established,0
465837,e38262d9-64da-4084-9657-ae2ba6de459f,298091,179910,2024,third_quarter,2024-10-16T13:11:38-04:00,relief,0.8,opus,established,1
465942,98cd221f-d261-47f8-b819-93f6ab9690f6,401103524,199384,2024,third_quarter,2024-10-16T13:38:37-04:00,relief,0.95,agreed,established,1
466076,0ef35e2f-bb1d-4264-8ef9-1dc38559fe47,18103,123453,2024,third_quarter,2024-10-16T14:11:52-04:00,unclear,0.45,opus,established,0
466643,16e67c4a-18d8-4ff1-abfe-f7561fdb1d5b,283696,211867,2024,third_quarter,2024-10-16T16:02:23-04:00,unclear,0.95,agreed,established,1
466732,bd496608-7960-4619-bbce-d4ae7d98e570,36105,61429,2024,third_quarter,2024-10-16T16:15:57-04:00,unclear,0.9,agreed,established,1
468550,73a225e3-2b8c-4975-aba9-c88a7d9ce6ab,40011087,187711,2024,third_quarter,2024-10-17T12:10:58-04:00,relief,0.9,agreed,established,1
469093,9333c95c-ff4a-4e46-9574-4773c80609fd,81511,171312,2024,third_quarter,2024-10-17T13:55:24-04:00,unclear,0.35,agreed,established,1
469458,59279cd2-11b2-4334-a02b-7bca410282f4,400426039,190608,2024,third_quarter,2024-10-17T14:27:38-04:00,unclear,0.95,agreed,established,1
469905,fc35851c-8022-4bb8-ada3-7142017298a7,24566,132410,2024,third_quarter,2024-10-17T15:05:08-04:00,unclear,0.8,agreed,established,1
469925,5cba49e7-1cf4-48b5-9e53-c983784a3202,400426039,190614,2024,third_quarter,2024-10-17T15:07:15-04:00,unclear,0.95,agreed,established,1
470620,b93ca029-409e-4c5c-86f4-d932b047cbc2,75557,59656,2024,third_quarter,2024-10-17T16:35:59-04:00,unclear,0.95,agreed,established,1
471933,cd1c2383-0c94-41a4-a7b9-4888bc8bc0d0,401104010,200631,2024,third_quarter,2024-10-17T23:40:55-04:00,unclear,0.5,agreed,established,1
472090,dd380f8b-c3c6-4a29-82d9-671251b0cb0c,401104288,60648,2024,third_quarter,2024-10-18T07:44:21-04:00,relief,0.95,agreed,established,1
472382,79ee59d5-c1d2-488c-977c-c59dd97e4415,556,100441,2024,third_quarter,2024-10-18T09:28:32-04:00,unclear,0.55,agreed,established,1
472927,1ea23755-d339-409f-b497-71f473fc792c,26912,134239,2024,third_quarter,2024-10-18T10:24:59-04:00,unclear,0.8,agreed,established,1
472977,01a8d35c-bef8-48c3-abb1-1ae90163f46d,39941,148807,2024,third_quarter,2024-10-18T10:27:52-04:00,relief,0.95,agreed,established,1
473984,072e5d88-b379-44f1-8c19-5b291d5ef602,1433,102615,2024,third_quarter,2024-10-18T12:06:41-04:00,relief,0.7,opus,established,1
474058,8618a16f-8c73-423f-8d25-44d72ecfb101,1433,102612,2024,third_quarter,2024-10-18T12:13:24-04:00,relief,0.7,opus,established,1
475252,4d227af1-58ad-460f-a9f9-309dd20d7686,5506,107350,2024,third_quarter,2024-10-18T13:54:57-04:00,relief,0.95,agreed,established,1
475760,b9a7c003-68b3-493e-83f4-2bedad354dda,24123,131484,2024,third_quarter,2024-10-18T14:37:06-04:00,unclear,0.95,agreed,established,1
475956,45ae1609-ab43-44a6-8d22-cc9f0c17f257,401105589,205749,2024,third_quarter,2024-10-18T14:52:12-04:00,mixed,0.85,opus,established,1
476455,06215187-218a-48b0-a61b-d96c9cb7f6b9,401104955,202976,2024,third_quarter,2024-10-18T15:27:54-04:00,unclear,0.45,opus,established,1
477039,afc30221-0069-491c-b5d4-a1ffb57ec9cf,35230,61725,2024,fourth_quarter,2024-10-18T16:28:43-04:00,unclear,0.5,agreed,established,0
477478,c3fe527b-163c-4fa8-8795-4750858ab3d5,401103521,199280,2024,third_quarter,2024-10-18T17:19:41-04:00,unclear,0.95,agreed,established,1
478690,2c9626ea-353b-4c4d-bbf1-b3ae509a8661,287394,208491,2024,third_quarter,2024-10-19T13:30:10-04:00,unclear,0.95,agreed,established,1
478699,ab051a5e-eed6-428e-a9c4-aab7db3336e0,287394,208563,2024,third_quarter,2024-10-19T13:34:42-04:00,unclear,0.95,agreed,established,1
479319,ca7313a0-56c5-4cd8-ad87-551e86c57832,401104718,57813,2024,third_quarter,2024-10-20T09:00:37-04:00,unclear,0.55,agreed,established,1
479325,1112c598-d47d-4b05-a90a-c9a244409467,401104718,55076,2024,third_quarter,2024-10-20T09:03:54-04:00,unclear,0.95,agreed,established,1
480228,bf9260c7-3bcc-4642-a34e-8229acd94b6f,400942717,196304,2024,third_quarter,2024-10-20T17:19:48-04:00,unclear,0.4,agreed,established,1
480513,9c45e549-f501-46ec-8635-af3267f2c5af,401104288,205374,2024,third_quarter,2024-10-20T21:00:41-04:00,mixed,0.6,opus,established,1
481702,61075937-ccf1-4487-83c7-87749108de03,4766,104899,2024,third_quarter,2024-10-21T09:25:36-04:00,protection,0.7,opus,established,1
482431,0572affa-f6c4-4f0c-b4ef-0bbd61122ea9,401105417,59644,2024,third_quarter,2024-10-21T10:05:56-04:00,unclear,0.8,agreed,established,0
482507,9a027422-c3f0-44d5-aee4-22a63faf5ddf,401105417,203687,2024,third_quarter,2024-10-21T10:08:57-04:00,unclear,0.4,opus,established,1
483592,c2682647-bf26-4af7-ab02-3a4159e4355f,10935,114903,2024,third_quarter,2024-10-21T10:59:16-04:00,relief,0.95,agreed,established,1
484823,eac54c58-d601-432c-bec0-666beee197b3,317311,186004,2024,third_quarter,2024-10-21T11:46:03-04:00,unclear,0.8,agreed,established,1
485757,d5e10698-828c-45d6-9ff8-10103b298e78,30393,135816,2024,third_quarter,2024-10-21T12:41:25-04:00,relief,0.95,agreed,established,0
485992,a1f6e709-1edd-4556-8539-891212b33ff6,401054971,212971,2024,third_quarter,2024-10-21T12:53:52-04:00,monitoring,0.85,agreed,established,1
486682,c0eee006-43de-4083-9ba3-505a93216aa6,401108149,58740,2024,third_quarter,2024-10-21T13:25:23-04:00,relief,0.8,opus,established,1
486756,2076e4b2-312c-49c3-8d18-e04a2141a08c,400695073,194329,2024,third_quarter,2024-10-21T13:27:31-04:00,unclear,0.5,agreed,established,1
487179,016be2f3-85db-4faa-b8bd-ef64285a3cce,72873,166355,2024,third_quarter,2024-10-21T13:49:27-04:00,relief,0.95,agreed,established,1
487487,aca852fa-f2f1-47de-b4bb-3952a393b758,401107297,54482,2024,third_quarter,2024-10-21T14:05:24-04:00,unclear,0.55,agreed,established,1
487651,5d9f42e2-dd5d-43ba-b379-1457cdba3d71,6303,108362,2024,third_quarter,2024-10-21T14:11:59-04:00,unclear,0.5,agreed,established,1
487817,bd7ac2b1-eadc-4784-b18e-e96700f47f91,28663,134577,2024,third_quarter,2024-10-21T14:17:21-04:00,relief,0.95,agreed,established,1
487970,f1d59887-4568-429e-91ba-e9a773a48f9f,6303,108421,2024,third_quarter,2024-10-21T14:23:01-04:00,unclear,0.5,agreed,established,1
488275,d1b4fd6d-c3f2-46b1-a019-c468badf7335,56771,159922,2024,third_quarter,2024-10-21T14:34:17-04:00,relief,0.92,agreed,established,1
488805,f12001c3-6243-4f34-82d9-ffb90b8acef0,13005,118723,2024,third_quarter,2024-10-21T14:53:53-04:00,unclear,0.4,agreed,established,1
488890,e624a33d-4cf8-4cda-b1ee-d51e5f629a05,13370,118930,2024,third_quarter,2024-10-21T14:56:15-04:00,relief,0.88,agreed,established,0
489519,fb219332-9237-4a85-ae76-781251eb5531,13370,118930,2024,third_quarter,2024-10-21T15:19:17-04:00,relief,0.88,agreed,established,1
490101,f938c630-d43f-491d-bd0e-6924122b9f92,400412950,190379,2024,third_quarter,2024-10-21T15:41:36-04:00,unclear,0.4,agreed,established,1
490635,23b6edaa-5255-4045-8f34-4dfe3a71d5bc,401105259,203474,2024,third_quarter,2024-10-21T16:03:33-04:00,relief,0.9,agreed,established,1
491266,b04d0aac-1542-4de0-a35a-c4e477740b38,401103565,208110,2024,third_quarter,2024-10-21T16:22:14-04:00,unclear,0.45,opus,established,1
491358,0db4ae97-1054-454d-acb1-253d9400d1ef,57338,159975,2024,third_quarter,2024-10-21T16:25:07-04:00,relief,0.97,agreed,established,1
491587,e2f9429f-654c-4e03-8015-de2b2d21fbf6,8475,112676,2024,third_quarter,2024-10-21T16:32:51-04:00,unclear,0.4,opus,established,1
491900,740c5fe3-e00b-43df-aafa-e043d251d06f,6325,108731,2024,third_quarter,2024-10-21T16:42:14-04:00,unclear,0.95,agreed,established,1
492082,210664da-d57a-43c7-b881-1af5cc11b326,5632,107401,2024,third_quarter,2024-10-21T16:48:01-04:00,monitoring,0.85,agreed,established,1
492765,21814e88-c8fd-49f8-b8a9-7be4ef496112,401104313,201390,2024,third_quarter,2024-10-21T17:10:33-04:00,unclear,0.95,agreed,established,1
493316,dfbb2e40-31fa-4ac5-b76e-d7a9b16cc4f8,400794388,195349,2024,third_quarter,2024-10-21T17:36:57-04:00,unclear,0.55,agreed,established,1
493426,b6b168b7-2b1c-4085-982b-015e2b60dafa,401103897,200355,2024,third_quarter,2024-10-21T17:40:26-04:00,relief,0.92,agreed,established,1
493465,6019c6a2-b04b-43ca-8688-4b32057a76b9,22883,129756,2024,third_quarter,2024-10-21T17:42:52-04:00,unclear,0.95,agreed,established,1
494150,49a147d2-2c00-45cd-9572-d6288cc4cefe,24032,131195,2024,third_quarter,2024-10-21T18:21:13-04:00,relief,0.85,opus,established,1
494289,f2084021-4bee-4bf3-a996-da9f8b3c5963,401046942,197256,2024,third_quarter,2024-10-21T18:29:10-04:00,unclear,0.4,agreed,established,1
495091,e480fc30-3bab-49ab-85bd-9f7c48953d5a,40021,149481,2024,third_quarter,2024-10-21T19:32:27-04:00,relief,0.95,agreed,established,1
495170,3b7c96e8-2679-45c7-b25c-1ad4ea9c377e,35263,143852,2024,third_quarter,2024-10-21T19:43:17-04:00,unclear,0.35,agreed,established,1
495308,2abc2342-5173-47ae-9c0b-904447b0dbe3,22883,129738,2024,third_quarter,2024-10-21T20:10:48-04:00,unclear,0.95,agreed,established,1
495632,752382ba-719f-4670-831c-b069d83342d4,67854,57968,2024,third_quarter,2024-10-21T21:05:49-04:00,unclear,0.95,agreed,established,0
495792,a7fcb99d-f041-495c-87b7-dc0658e483d2,401104172,200901,2024,third_quarter,2024-10-21T21:29:08-04:00,unclear,0.5,agreed,established,1
